"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC1900001278.mm.2";7,07661303620578;7,34311842635603;7,38670605895337;7,37710217127245;7,29042416534014;6,96841681010163;7,54854394920952;7,58119036004355;7,52772743987779;6,80575790941106;7,68105337261064
"TC0700004632.mm.2";4,55288916859691;4,65586777572666;4,0442214311395;4,15945751737979;4,453709589746;5,64495212551833;4,89842962046752;4,78291973738923;6,31812664827143;6,91742955687187;5,64578780589638
"TC0700004635.mm.2";3,76706170222207;4,05418007990907;3,49869433568066;3,02077659563263;4,05899468115704;3,97507177731001;3,9631150201291;3,96882401407042;4,96857145599751;4,85215961281432;4,46318559658075
"TC0700000030.mm.2";6,27865717306472;6,3285729439071;6,18502758207473;5,90395589707002;6,56923150290514;7,29167156003157;6,98322186150307;6,64135103882859;7,5889025785933;8,42674147219218;7,25820139759892
"TC1900000027.mm.2";5,94180569378173;5,80006061440909;6,18878252932574;5,91447507511848;6,22617467367577;6,37768819247572;5,93503448997339;6,21349114584883;7,00226923585213;6,48121809980343;6,23419606368596
"TC1300002072.mm.2";3,0128948159862;2,88240816702721;2,97705002426485;3,60308646199598;3,58081488133089;3,34471074566362;2,8052153195966;3,43476341458076;3,19422958650076;2,89816804226954;3,10255432339071
"TC0300001300.mm.2";4,83584816991209;5,16047899422083;4,68137970641482;5,47871528332666;5,05071079679772;4,89563031534403;4,66412304682875;5,16639521226589;5,32887018316181;5,30700486175356;5,61007814555783
"TC1900001595.mm.2";3,16177435348287;2,981872830329;3,13782689059075;3,85039355334094;3,29697589180081;2,9669277056548;4,13735095116458;3,47148272375141;3,75884047955514;3,51925734962991;2,82002450945203
"TC1100003966.mm.2";7,89446731095743;8,09011333003822;7,96839824767225;8,22384971125282;7,68933996551084;8,33726278601823;7,04835904072251;7,78129178501295;7,99864282263417;8,23905396925891;7,59057747417243
"TC0700001756.mm.2";6,49550811442451;6,70167081495377;6,61319962654025;5,8098599013074;6,65684113934525;7,40366485157918;7,58883155750002;7,2274206457665;7,34085438165891;8,63769933214744;7,17076053752944
"TC1400001659.mm.2";8,48727552947493;8,84562738314698;8,60548401033651;8,80799719796399;8,67021764145916;9,06429662358437;9,10802540674263;8,70451786847782;9,12559361382674;10,2083449405624;8,81997206350039
"TC0300000206.mm.2";8,34553303072042;7,90239823537196;8,22358476383377;8,23203861641808;7,59817702110776;7,67701848557215;7,72212453829128;7,65990077316217;7,53796095635134;7,99141616784728;7,91033121878292
"TC0400004139.mm.2";6,96945273554208;7,0897662916137;7,71672459535905;7,54705705905895;7,48500053373842;7,25657466471942;7,08208651206408;7,16361724786187;6,29070098530356;6,77407896330091;7,01671159843183
"TC1700000344.mm.2";8,0400870486765;8,18387336674381;8,05501853577567;8,02874203982864;8,44359584087251;8,56056046455063;7,73695605825409;8,50288695320122;8,14908347269245;7,9274138233127;8,54228402417779
"TC1500002008.mm.2";2,20896493121071;2,61501433925373;2,72655997270978;2,77454199117815;1,9296926837083;3,05620226523112;2,65812604891424;2,27658280647082;3,81372620091717;2,7729628048051;2,99727734157417
"TC1000000506.mm.2";3,02076951698551;3,133658180371;3,01554884500135;2,54982151012743;3,08643085670827;3,08025889028157;3,7225520381889;3,1145177748325;3,76189528725625;5,01658230626647;3,12909488097656
"TC0100003138.mm.2";5,58546219706801;5,69475759345503;4,67836345163535;6,3710932179091;5,94248939324347;4,4434009255965;4,26553216789971;4,3355762678829;5,05051845514939;3,82491219264198;5,2189575710152
"TC1300000297.mm.2";4,17355202770587;3,3294920494162;3,39587625504792;3,87843293070618;3,81927732021251;4,09018264288912;4,82344552394216;3,2748036697004;3,99313658298947;3,33682831234686;4,42261217595839
"TC0500001261.mm.2";3,64064457721912;4,29395756284242;4,81207223927536;3,86375504083019;3,75511589832325;3,57045318232793;4,41721413594787;3,19353743618652;2,78527815169836;1,81541358821011;4,28693228480221
"TC0200003603.mm.2";3,43003219132686;2,79083168666641;2,31072704555617;2,74844231473802;3,24500301972411;2,7768750600235;3,25125844032386;3,88534137860466;2,71815454512428;4,14045143394913;3,4043726595001
"TC0400001732.mm.2";2,67206367455414;2,23198221965171;3,31426719859093;3,44385968665965;2,54421524806814;2,88818002894173;3,56289479585197;2,42620420260945;2,87428777126997;2,53798295570026;2,17100051984131
"TC0400001733.mm.2";4,51755741400309;3,6966660313125;3,88979860274505;3,58784236569951;3,11227204605115;2,85486360378305;3,31633080373476;3,44241836078605;5,59556780208956;4,51780959778832;5,5680154928355
"TC0500003431.mm.2";6,87829749345883;6,03443650560131;6,47553180181593;6,32702384942427;6,40663136515857;5,18528374164475;5,46282828409084;6,01137566467037;6,6661356104651;6,38095202024464;7,16521395246929
"TC0100003866.mm.2";7,30577712668564;4,6173026387425;5,63358274982982;6,25394001921225;5,16961775642412;4,89399678610826;4,8020514675314;5,73438076816769;7,35647111209847;3,23346378433695;7,13185501255253
"TC1200001072.mm.2";10,2742505935314;10,2631785653717;10,1899341594083;9,92171884491479;9,95501423786563;9,90027304956548;9,33665129862938;10,0433074940755;9,73749503170876;9,61789068612032;9,7464852227724
"TC1400000176.mm.2";7,54390505271807;7,65072085029995;8,16057606108192;7,20881568369919;7,88738937127391;8,17804255834818;8,4662070421951;7,77731596078993;8,0152162432541;8,6627989041449;7,67458059062443
"TC0700000383.mm.2";6,78315486327769;6,7450063938993;6,52557205010032;6,80351044011702;6,9202613079214;6,05789618404332;6,60904966025122;6,38021115219431;7,57025174119356;7,6764569544477;7,59862608354149
"TC0200004418.mm.2";6,29632433215973;6,50819437405871;6,77725299457732;6,20361616565363;6,82123959546389;6,93794112261098;6,85864785932185;6,50036748559238;6,6842665575031;7,23937069104373;6,40780586048063
"TC1100000956.mm.2";5,5750589442281;5,32371692029973;4,85059086288044;4,7523078856799;5,01343528669442;5,35394179600099;4,60814119693916;5,4468913336563;6,13852853909919;7,08011212880227;5,73584466582218
"TC0700002669.mm.2";9,03899308453127;9,06404828918097;9,16686521319045;8,96661558643289;9,33389562993142;9,23741219337683;8,88675804175724;9,26735256140934;9,66500136745947;9,60964669578436;9,48920871492503
"TC1500002346.mm.2";8,89984155053213;8,89389728794512;8,86966283358815;9,33986713981207;8,88490828321774;9,18231951587794;8,89678729111823;8,66137325690721;9,29084863206528;9,96292577060207;9,37741752567427
"TC1000000479.mm.2";2,74067677372417;2,71251254319268;2,43955717190648;2,52607058227552;2,02403549389936;2,71639370861698;2,00046431177508;2,12429116283197;2,07014350552436;2,06297795591205;2,17232441810372
"TC0X00001338.mm.2";6,40330251701506;6,59556656511795;6,54774227651782;6,14677322556935;6,10835231063515;6,02421758631238;5,95408556870118;6,9209741970181;6,81434045267989;6,00965584605416;6,66471172984047
"TC1400001054.mm.2";9,99283841928596;10,4057706215105;10,3466552616706;9,74880862125088;10,462586485541;10,8464798509421;10,0564334481506;10,4321673409611;10,7688167555825;11,4694073338087;10,5022413768621
"TC0200005136.mm.2";9,48577015845489;8,97726555079849;8,94774994732906;8,4427600684041;9,36360405231972;9,65544046341092;8,59803734044145;9,26290011803368;10,0103727162923;10,2878009108814;9,98581675410472
"TC0200002335.mm.2";3,57687732662508;4,25672499431915;3,88026628837494;3,59898578921379;3,23530147282276;2,32708294027288;4,37224470442747;3,80897971899;2,59828832177457;3,57087498540233;3,18465388250463
"TC0100001877.mm.2";5,52989915108882;5,85643166419186;5,55403825844533;5,70408453897956;5,63282639526739;5,14172840813514;6,14606553019206;5,3527122627834;4,76220161160327;5,33299712997212;5,27970730276334
"TC0X00000712.mm.2";4,0015959005549;3,92640273761696;4,04208302920998;4,06744913815374;3,19635672354916;3,96791450732062;3,58266051641108;4,51351670487539;3,45100433218856;4,12259037791871;2,99868796818871
"TC0900002389.mm.2";9,48432878185419;9,86598946345971;9,81518766567936;9,40092185520665;10,3329975155861;10,2590841423599;9,42772591188951;9,90685906134491;9,9746856966808;9,5927628994234;9,60851281268529
"TC0300003223.mm.2";4,63082891904549;4,73609354496591;5,1075066285587;4,6207981749651;4,73747530081878;4,42354505659668;5,41569391644249;5,81439985243014;4,44457853271868;4,26641712286924;4,12467265424791
"TC0500003716.mm.2";7,45220038646997;7,78592131294774;7,61974768501184;7,23127591211073;7,61266812390588;7,21134825895381;6,72162373019525;7,17588966904387;7,37668408587672;7,03885720449303;7,04701280082381
"TC0100003409.mm.2";6,61478887643513;5,80721507104732;5,39636166722652;6,09533424785933;5,78332238668057;5,41217348407757;6,46830216079826;6,53326772079954;6,45492646574963;6,79319827245686;6,6903642724065
"TC0500002523.mm.2";3,0398268006317;3,80818177505982;2,34600225841157;3,39440582532986;2,13260705853814;2,9227867863404;2,94731188932602;3,46756192378451;2,78225198663572;3,21422516032583;2,80314760168156
"TC1900000841.mm.2";2,78197833101108;3,19080002629099;2,67018113818748;2,86121826814914;2,79218782461283;2,68243088146676;4,02586918393182;4,0391882745156;2,99612360222811;2,66444152302179;3,1628862089864
"TC1100001567.mm.2";3,92032072847696;3,61139118264186;4,04845204873549;4,36945565583961;4,06435600850693;3,57835218461674;4,79013664907274;3,81143370346389;4,11250307264419;3,70053773190115;3,14114684671405
"TC1400000574.mm.2";8,37493760064325;8,83248167104824;8,70620081189093;8,53546630654571;8,59473614572646;8,91718571656415;8,9952052635925;8,60050214990233;9,14502032537407;9,59548886244148;8,60757957366194
"TC1100004272.mm.2";5,02391146958098;5,72899633659095;5,55224916198913;5,43017459574533;5,83010249724326;5,49884760641068;5,13941908291368;5,57137844913785;5,47768161224328;5,90901640144249;4,95679574754642
"TC0X00002631.mm.2";7,85561201995317;7,54020374760347;7,62006103376839;7,27816527987153;7,33048720321056;7,35255159749518;8,06416946705524;7,75085736695669;7,76334822052128;7,59031717911726;7,28911559382115
"TC1200001861.mm.2";7,59910118025154;7,15199432369012;7,0782025589181;6,59911223535927;7,09821702535799;6,89836303482494;6,81021717781577;7,21604435756416;6,83299196944869;6,19658253891326;6,53812460722133
"TC1200000017.mm.2";3,59138313793825;3,78984786418254;4,1807853785985;3,70132960384599;4,00428767523474;4,39443119243733;4,07703348420748;4,27559677129567;3,92006720346762;2,99208038273869;3,55043868953212
"TC0600001805.mm.2";1,85966179949424;1,84219601786306;2,12767181349457;2,28176651826221;1,44970225807086;1,58886520297829;1,81326959768624;2,1026433037767;1,83561529828915;1,49530130800522;2,10792998308952
"TC0900000615.mm.2";2,41036694554659;2,98741839984208;2,19894086567629;2,50076016122398;2,8052331562996;3,22923684258695;3,83021498943322;2,60138320346169;2,72638839951208;3,0505196155304;2,88858591810283
"TC0100003457.mm.2";6,33472632073645;5,97962745900274;6,19243749264006;5,83522950693522;5,87817400663395;5,40391772883291;5,47962854813879;5,79223603097045;5,95667416181464;5,20801888047552;5,73031697581486
"TC0900002127.mm.2";3,47090440531501;3,14170479791929;3,02243055835286;4,3297684425566;3,12112142028549;2,69734000775057;4,15181336311065;2,07066893461043;3,13634837423986;2,70269532565538;3,27999877231475
"TC0400001418.mm.2";4,76426575845478;5,41536450176681;4,22583216927326;5,14536142688886;5,11868300004791;5,14970403693216;4,32808177185938;4,62448869651027;4,64400828981805;5,00666384862672;4,63176995565059
"TC0400002295.mm.2";4,85059285382911;5,16483380571839;4,903754174881;4,49953775656886;5,05632238228473;4,35670268029496;5,10170553292665;4,9804486796322;4,40094909194587;4,02311743495236;4,7740509005091
"TC1700000691.mm.2";3,04660368028513;2,85137346343386;3,41951360120499;3,05686754417393;3,42594688793823;3,42315297498242;3,21852759088747;3,17333211512325;2,63882111647359;3,12208323935039;4,24052915777731
"TC1500002155.mm.2";3,96082089555153;4,28887837161449;4,62730815175563;4,47370243725705;3,47732409947621;3,91824562583401;3,88417861673564;4,3688767814698;3,96542688307076;3,59745893248727;3,5441867200193
"TC1500000821.mm.2";2,68309674101819;2,06604356176998;2,73732880491261;2,78863666487065;1,89385111801904;2,15359681670541;1,82974106534223;2,0616127875928;2,58984212376587;3,57932781730468;2,6436677352257
"TC0600001279.mm.2";5,80052659741034;6,45858284815847;5,38445924580376;5,74651595357828;6,19792525800925;6,92768082846346;6,51490431923396;6,50291645262684;6,25270043962633;7,37247838096735;4,70008604970898
"TC0500002394.mm.2";10,6236038480814;10,6473948634687;10,7006930616951;10,1967111610238;10,6664569187133;10,1435054766594;10,3632657202794;10,3909872608766;10,3450234259604;9,79868371305001;10,5916831679681
"TC0200004985.mm.2";9,71094185836792;9,82712290099726;10,1646760651922;9,94059206243667;10,3730444803907;10,0974933457804;9,73160600580599;10,2797072609216;10,439649076241;9,59341496041905;10,31327120375
"TC0500002752.mm.2";2,66065360651285;2,87864964189924;2,77282373102518;2,46658109009191;2,44275688872612;3,00501831120199;2,29909097685502;2,15082451847971;3,28095510247806;2,66274538017712;2,00784234913978
"TC0700001581.mm.2";4,05418921167166;3,69974776955377;3,85451788730697;4,18557080691495;4,02185540683339;4,15198236275009;2,45115985858032;4,07887825828415;3,29532734056395;3,63128463456717;3,477192042578
"TC0200002537.mm.2";9,9499814480297;9,94420645977558;10,3016030200547;9,92883342445359;10,4468941919077;10,5091634563045;9,83352746541214;10,3104328043104;10,4834503528212;10,6186243256934;10,4348161924922
"TC1600001154.mm.2";3,02202307789321;3,18970179778428;2,91246327236931;3,73158295868864;2,74269612798144;2,66056506825241;2,76103693392831;2,58028103137859;2,37893762068103;2,69218389897542;3,1260980250741
"TC0100003536.mm.2";8,20778348008988;7,96225945074932;8,2898709582827;7,73683860618898;8,3514814904377;8,5662338204534;7,02346163105166;7,86839887387948;8,31782264328462;7,90026635338944;7,93899139078691
"TC1100001564.mm.2";4,5613804776959;4,74287899481754;4,81475405601761;4,26869532753819;4,82109857626742;4,78385632183113;4,90181306418924;4,48824583075154;4,93395230209404;4,38287023238263;3,71698621446042
"TC0600000672.mm.2";1,80219307659569;2,17889519479734;1,77245358090275;2,23073837901171;1,75161931259905;1,45614178905844;1,9519001458147;1,60494980868381;1,4320531999232;1,9562199283013;2,32597160050958
"TC0900003318.mm.2";5,98724325202221;6,12394256153501;5,61728486860083;5,31692091762987;6,16635829859566;6,5667824413898;6,09889004961654;6,25889530281909;6,54661079298537;5,87528371831359;6,40337838764395
"TC0400001382.mm.2";7,87454152322442;8,14248489042372;8,14061743558062;7,92328850223014;8,27886174815621;8,39890164166774;7,2372300779965;8,3861024687149;8,19488570700534;8,59637061236438;7,83358815734305
"TC0100000397.mm.2";9,60573687710852;9,58339549641675;9,32073937597506;9,56800701957026;9,21807878673146;9,21066235087804;9,31288909821419;9,15386399467183;8,99684168129722;8,87722238187957;9,01299979297078
"TC1000002260.mm.2";10,3488791020496;10,291244413472;10,1945897491263;10,0870747624436;10,4703604730284;10,5414691467833;9,7526362546124;10,2722427325064;11,1087181411823;11,7135461623365;11,0176817330071
"TC0100002136.mm.2";8,73137160981879;8,592907055817;8,49498954117683;8,50196473083157;8,31813870940609;8,10331162286241;7,84844372038146;8,45488583720405;8,34721591864333;7,59502183361828;8,05427740062503
"TC0500003483.mm.2";4,38680651681368;3,73670597246813;4,21351586649418;3,4404697053737;4,2910562535546;3,36347592761842;4,01568530731539;4,0738647883721;3,57455802701852;4,45406209189996;4,50601451114284
"TC1200001602.mm.2";8,16168024011444;7,69156743541345;8,23058286258091;7,81396654968004;7,71421750389001;7,47796144981074;8,07420288626332;7,93322506882098;7,50575124984585;7,68993121949581;7,18797519421493
"TC1600000190.mm.2";6,85370384933762;6,73494702804785;6,48310591024428;6,5599842318506;6,09733710939914;6,62556946102499;6,0239588882107;6,43749589872723;6,1170287844413;6,56334025636065;6,13899559894565
"TC1900001361.mm.2";5,88670847971736;6,40566624405872;6,924327789552;6,21005602166007;6,69495472431505;6,75940348286777;5,60604306475078;6,3200745568578;6,46492660502493;7,05676685971773;6,21947177441255
"TC0500002814.mm.2";3,54897776909382;3,17797226310499;2,42729153625446;3,14773086509856;3,69280756567927;2,68960799954384;3,90953296367913;3,29285194826061;2,94543501576013;3,4792708207848;4,01771937425521
"TC1700002558.mm.2";9,31039080911839;9,7066568041401;9,4353772971964;9,14855215123062;9,65811026787391;9,72413916498328;9,78931073752428;9,54827603864421;9,33258575067294;9,68812053464207;9,1700516507975
"TC1300000292.mm.2";2,94630963252369;2,51492189347504;3,2785139343984;2,64746058288167;2,64681307735669;3,08844034346485;3,95946881566147;2,37634402805308;2,95810120974005;2,64511240416233;2,85205558023646
"TC1600001200.mm.2";5,03603715876099;4,56910960233743;4,77213179349582;4,54877418773795;4,46613252626377;3,56456127881388;5,09421238681358;5,14601849246267;3,48039013018908;3,96951042817373;4,41822856755543
